"id","source","registration_date","device","country_code","city"
1110,Instagram,2024-01-28,Android,GB,London
1111,Instagram,2024-02-22,iOS,DE,Berlin
1112,Instagram,2024-01-25,Android,KZ,Shymkent
1113,Instagram,2024-02-04,Android,KZ,Shymkent
1114,Instagram,2024-02-25,iOS,RU,Kazan
1115,Instagram,2024-02-24,Android,GB,Birmingham
1116,Instagram,2024-01-28,iOS,KZ,Shymkent
1117,Instagram,2024-02-03,iOS,US,Chicago
1118,Instagram,2024-01-26,Android,KZ,Astana
1119,Instagram,2024-01-20,Android,RU,Moscow
1120,Instagram,2024-02-21,iOS,KZ,Astana
1121,Instagram,2024-02-01,iOS,RU,Saint Petersburg
1122,Instagram,2024-02-18,Android,US,Los Angeles
1123,Instagram,2024-01-04,iOS,GB,London
1124,Instagram,2024-01-10,iOS,KZ,Almaty
1125,Instagram,2024-01-14,iOS,US,New York
1126,Instagram,2024-02-10,iOS,DE,Munich
1127,Instagram,2024-01-22,Android,RU,Moscow
1128,Instagram,2024-01-03,Android,GB,Birmingham
1129,Instagram,2024-01-08,Android,US,New York
1130,Instagram,2024-01-04,iOS,DE,Berlin
1131,Instagram,2024-02-15,iOS,RU,Moscow
1132,Instagram,2024-01-16,iOS,DE,Hamburg
1133,Instagram,2024-02-28,iOS,GB,London
1134,Instagram,2024-02-11,Android,GB,Birmingham
1135,Instagram,2024-02-05,Android,US,Los Angeles
1136,Instagram,2024-02-10,iOS,DE,Berlin
1137,Instagram,2024-01-26,Android,US,Chicago
1138,Instagram,2024-01-22,Android,RU,Moscow
1139,Instagram,2024-01-16,Android,GB,Manchester
1140,Instagram,2024-01-12,Android,US,Chicago
1141,Instagram,2024-02-25,Android,GB,Birmingham
1142,Instagram,2024-02-18,iOS,RU,Moscow
1143,Instagram,2024-01-12,Android,GB,Manchester
1144,Instagram,2024-02-08,iOS,RU,Kazan
1145,Instagram,2024-02-17,Android,DE,Hamburg
1146,Instagram,2024-01-13,iOS,RU,Moscow
1147,Instagram,2024-01-23,Android,KZ,Almaty
1148,Instagram,2024-01-17,iOS,RU,Kazan
1149,Instagram,2024-02-05,iOS,GB,London
1150,Instagram,2024-02-16,iOS,US,New York
1151,Instagram,2024-02-05,iOS,US,New York
1152,Instagram,2024-01-05,Android,GB,Manchester
1153,Instagram,2024-02-01,Android,GB,Manchester
1154,Instagram,2024-01-15,Android,US,New York
1155,Instagram,2024-02-02,iOS,DE,Munich
1156,Instagram,2024-02-06,iOS,KZ,Astana
1157,Instagram,2024-01-14,iOS,DE,Munich
1158,Instagram,2024-02-04,iOS,KZ,Astana
1159,Instagram,2024-01-04,iOS,DE,Berlin
1160,Instagram,2024-01-29,Android,GB,Birmingham
1161,Instagram,2024-02-17,iOS,RU,Moscow
1162,Instagram,2024-01-04,Android,GB,London
1163,Instagram,2024-02-11,Android,KZ,Almaty
1164,Instagram,2024-01-13,iOS,RU,Kazan
1165,Instagram,2024-01-06,iOS,GB,London
1166,Instagram,2024-02-28,iOS,US,New York
1167,Instagram,2024-01-22,Android,US,New York
1168,Instagram,2024-01-03,Android,US,New York
1169,Instagram,2024-01-11,iOS,US,New York
1170,Instagram,2024-01-17,iOS,KZ,Astana
1171,Instagram,2024-02-24,iOS,KZ,Almaty
1172,Instagram,2024-01-30,iOS,US,Chicago
1173,Instagram,2024-02-20,iOS,GB,Manchester
1174,Instagram,2024-01-20,iOS,US,New York
1175,Instagram,2024-01-23,iOS,DE,Munich
1176,Instagram,2024-01-08,iOS,KZ,Astana
1177,Instagram,2024-01-07,Android,GB,London
1178,Instagram,2024-02-21,iOS,GB,London
1179,Instagram,2024-01-26,Android,DE,Berlin
1180,Instagram,2024-01-14,Android,KZ,Astana
1181,Instagram,2024-01-24,iOS,GB,London
1182,Instagram,2024-01-03,iOS,KZ,Shymkent
1183,Instagram,2024-01-17,Android,RU,Kazan
1184,Instagram,2024-01-16,iOS,RU,Moscow
1185,Instagram,2024-02-07,iOS,DE,Munich
1186,Instagram,2024-02-10,iOS,RU,Kazan
1187,Instagram,2024-01-15,Android,US,New York
1188,Instagram,2024-01-15,Android,RU,Kazan
1189,Instagram,2024-01-19,iOS,RU,Saint Petersburg
1190,Instagram,2024-01-05,Android,RU,Kazan
1191,Instagram,2024-02-13,Android,KZ,Shymkent
1192,Instagram,2024-01-11,iOS,KZ,Almaty
1193,Instagram,2024-02-20,Android,DE,Berlin
1194,Instagram,2024-01-08,iOS,KZ,Astana
1195,Instagram,2024-02-04,iOS,DE,Berlin
1196,Instagram,2024-02-01,Android,DE,Hamburg
1197,Instagram,2024-02-15,Android,GB,Manchester
1198,Instagram,2024-01-10,Android,GB,Birmingham
1199,Instagram,2024-01-22,Android,DE,Berlin
1200,Instagram,2024-02-20,Android,KZ,Astana
1201,Google Ads,2024-02-16,iOS,US,Chicago
1202,Google Ads,2024-01-23,Android,RU,Kazan
1203,Google Ads,2024-01-29,Android,GB,Manchester
1204,Google Ads,2024-01-09,Android,RU,Saint Petersburg
1205,Google Ads,2024-01-28,Android,RU,Kazan
1206,Google Ads,2024-01-08,iOS,GB,Manchester
1207,Google Ads,2024-01-27,iOS,DE,Munich
1208,Google Ads,2024-01-13,iOS,RU,Moscow
1209,Google Ads,2024-01-19,Android,RU,Kazan
1210,Google Ads,2024-01-04,iOS,US,Los Angeles
1211,Google Ads,2024-01-10,iOS,KZ,Almaty
1212,Google Ads,2024-01-24,iOS,KZ,Astana
1213,Google Ads,2024-01-22,Android,GB,Birmingham
1214,Google Ads,2024-01-15,iOS,US,Chicago
1215,Google Ads,2024-01-26,Android,US,Chicago
1216,Google Ads,2024-01-16,iOS,DE,Berlin
1217,Google Ads,2024-01-24,iOS,KZ,Astana
1218,Google Ads,2024-02-14,Android,US,New York
1219,Google Ads,2024-02-22,Android,RU,Saint Petersburg
1220,Google Ads,2024-02-17,iOS,KZ,Shymkent
1221,Google Ads,2024-01-16,iOS,RU,Saint Petersburg
1222,Google Ads,2024-01-24,iOS,RU,Saint Petersburg
1223,Google Ads,2024-01-18,Android,US,Los Angeles
1224,Google Ads,2024-02-04,iOS,US,New York
1225,Google Ads,2024-02-28,Android,DE,Hamburg
1226,Google Ads,2024-01-22,Android,KZ,Almaty
1227,Google Ads,2024-01-06,Android,US,New York
1228,Google Ads,2024-01-25,iOS,US,New York
1229,Google Ads,2024-02-15,Android,GB,Manchester
1230,Google Ads,2024-02-27,Android,US,Los Angeles
1231,Google Ads,2024-02-16,iOS,US,Los Angeles
1232,Google Ads,2024-01-14,Android,DE,Berlin
1233,Google Ads,2024-01-05,iOS,DE,Hamburg
1234,Google Ads,2024-02-05,iOS,US,New York
1235,Google Ads,2024-02-27,iOS,GB,Birmingham
1236,Google Ads,2024-01-17,Android,RU,Saint Petersburg
1237,Google Ads,2024-01-01,iOS,GB,London
1238,Google Ads,2024-01-22,iOS,GB,London
1239,Google Ads,2024-01-24,iOS,GB,Birmingham
1240,Google Ads,2024-02-07,iOS,RU,Saint Petersburg
1241,Google Ads,2024-02-04,Android,RU,Moscow
1242,Google Ads,2024-02-14,Android,US,New York
1243,Google Ads,2024-01-20,iOS,US,Los Angeles
1244,Google Ads,2024-02-12,iOS,GB,Birmingham
1245,Google Ads,2024-02-24,Android,KZ,Almaty
1246,Google Ads,2024-01-10,iOS,DE,Berlin
1247,Google Ads,2024-02-09,Android,KZ,Almaty
1248,Google Ads,2024-02-22,iOS,KZ,Astana
1249,Google Ads,2024-01-07,Android,KZ,Astana
1250,Google Ads,2024-01-09,iOS,US,New York
1251,Google Ads,2024-01-10,Android,RU,Saint Petersburg
1252,Google Ads,2024-02-08,iOS,KZ,Astana
1253,Google Ads,2024-01-21,Android,RU,Kazan
1254,Google Ads,2024-01-30,iOS,RU,Kazan
1255,Google Ads,2024-01-10,iOS,DE,Berlin
1256,Google Ads,2024-01-15,iOS,RU,Kazan
1257,Google Ads,2024-02-03,iOS,DE,Berlin
1258,Google Ads,2024-01-14,iOS,RU,Moscow
1259,Google Ads,2024-02-23,Android,KZ,Almaty
1260,Google Ads,2024-02-03,iOS,DE,Berlin
1261,Google Ads,2024-01-13,Android,US,Los Angeles
1262,Google Ads,2024-02-04,iOS,GB,Manchester
1263,Google Ads,2024-01-24,iOS,KZ,Almaty
1264,Google Ads,2024-01-23,iOS,US,New York
1265,Google Ads,2024-02-10,Android,DE,Berlin
1266,Google Ads,2024-01-30,iOS,DE,Berlin
1267,Google Ads,2024-01-08,Android,GB,Manchester
1268,Google Ads,2024-02-03,Android,RU,Saint Petersburg
1269,Google Ads,2024-01-17,iOS,KZ,Almaty
1270,Google Ads,2024-02-04,Android,DE,Hamburg
1271,Google Ads,2024-02-19,iOS,KZ,Almaty
1272,Google Ads,2024-01-02,iOS,US,Chicago
1273,Google Ads,2024-02-11,iOS,DE,Berlin
1274,Google Ads,2024-01-24,iOS,US,Chicago
1275,Google Ads,2024-01-23,Android,GB,Manchester
1276,Google Ads,2024-01-14,Android,KZ,Astana
1277,Google Ads,2024-02-28,iOS,US,Chicago
1278,Google Ads,2024-01-30,iOS,KZ,Shymkent
1279,Google Ads,2024-02-17,iOS,KZ,Shymkent
1280,Google Ads,2024-01-08,Android,RU,Saint Petersburg
1281,Google Ads,2024-01-24,Android,KZ,Almaty
1282,Google Ads,2024-01-05,iOS,GB,Manchester
1283,Google Ads,2024-01-05,Android,GB,Manchester
1284,Google Ads,2024-01-17,Android,US,Chicago
1285,Google Ads,2024-02-03,iOS,RU,Kazan
1286,Google Ads,2024-02-10,iOS,US,Chicago
1287,Google Ads,2024-01-24,Android,DE,Munich
1288,Google Ads,2024-02-07,Android,DE,Berlin
1289,Google Ads,2024-02-10,iOS,DE,Hamburg
1290,Google Ads,2024-01-02,Android,KZ,Almaty
1291,Google Ads,2024-01-19,iOS,US,Los Angeles
1292,Google Ads,2024-01-12,iOS,US,Chicago
1293,Google Ads,2024-01-31,iOS,US,Chicago
1294,Google Ads,2024-02-27,iOS,US,New York
1295,Google Ads,2024-01-23,Android,DE,Munich
1296,Google Ads,2024-01-07,Android,GB,Manchester
1297,Google Ads,2024-01-05,Android,RU,Kazan
1298,Google Ads,2024-01-17,Android,US,New York
1299,Google Ads,2024-01-22,Android,US,Los Angeles
1300,Google Ads,2024-01-28,Android,KZ,Almaty
1301,Google Ads,2024-01-23,iOS,GB,Manchester
1302,Google Ads,2024-02-10,iOS,KZ,Astana
1303,Google Ads,2024-02-29,Android,GB,London
1304,Google Ads,2024-01-15,Android,RU,Kazan
1305,Google Ads,2024-01-30,iOS,DE,Hamburg
1306,Google Ads,2024-02-16,iOS,US,New York
1307,Google Ads,2024-02-11,Android,KZ,Shymkent
1308,Google Ads,2024-02-07,iOS,KZ,Astana
1309,Google Ads,2024-01-18,Android,GB,Birmingham
1310,Google Ads,2024-01-21,iOS,RU,Saint Petersburg
1311,Google Ads,2024-01-05,iOS,GB,Manchester
1312,Google Ads,2024-01-21,iOS,US,Los Angeles
1313,Google Ads,2024-02-02,iOS,US,New York
1314,Google Ads,2024-01-31,iOS,RU,Moscow
1315,Google Ads,2024-02-27,Android,RU,Saint Petersburg
1316,Google Ads,2024-01-30,iOS,KZ,Shymkent
1317,Google Ads,2024-02-18,iOS,GB,Manchester
1318,Google Ads,2024-01-01,iOS,US,New York
1319,Google Ads,2024-02-19,iOS,KZ,Astana
1320,Google Ads,2024-02-15,Android,GB,Birmingham
1321,Google Ads,2024-02-26,Android,DE,Munich
1322,Google Ads,2024-01-13,Android,US,Chicago
1323,Google Ads,2024-02-25,iOS,DE,Munich
1324,Google Ads,2024-01-11,Android,US,New York
1325,Google Ads,2024-01-26,iOS,DE,Munich
1326,Google Ads,2024-01-19,Android,RU,Saint Petersburg
1327,Google Ads,2024-02-24,iOS,DE,Berlin
1328,Google Ads,2024-02-28,iOS,DE,Berlin
1329,Google Ads,2024-01-03,Android,US,Chicago
1330,Google Ads,2024-02-06,iOS,DE,Munich
1331,Google Ads,2024-01-21,iOS,GB,Manchester
1332,Google Ads,2024-01-11,iOS,DE,Hamburg
1333,Google Ads,2024-01-12,Android,GB,Birmingham
1334,Google Ads,2024-02-01,iOS,DE,Hamburg
1335,Google Ads,2024-01-25,Android,GB,Birmingham
1336,Google Ads,2024-02-09,iOS,KZ,Almaty
1337,Google Ads,2024-02-29,Android,KZ,Shymkent
1338,Google Ads,2024-02-13,iOS,GB,Manchester
1339,Google Ads,2024-01-20,Android,RU,Kazan
1340,Google Ads,2024-02-16,iOS,US,New York
1341,Google Ads,2024-02-22,Android,US,Los Angeles
1342,Google Ads,2024-02-16,iOS,RU,Kazan
1343,Google Ads,2024-01-31,Android,GB,Birmingham
1344,Google Ads,2024-01-02,iOS,US,Los Angeles
1345,Google Ads,2024-01-11,iOS,GB,Manchester
1346,Google Ads,2024-01-14,Android,KZ,Shymkent
1347,Google Ads,2024-02-01,Android,KZ,Astana
1348,Google Ads,2024-02-16,iOS,KZ,Astana
1349,Google Ads,2024-02-01,iOS,DE,Hamburg
1350,Google Ads,2024-02-14,iOS,GB,London
1351,Google Ads,2024-02-22,iOS,DE,Berlin
1352,Google Ads,2024-02-06,iOS,KZ,Astana
1353,Google Ads,2024-01-26,iOS,KZ,Almaty
1354,Google Ads,2024-02-07,iOS,US,Chicago
1355,Google Ads,2024-01-09,iOS,GB,Birmingham
1356,Google Ads,2024-01-08,Android,US,Chicago
1357,Google Ads,2024-01-19,iOS,GB,Manchester
1358,Google Ads,2024-02-06,Android,KZ,Astana
1359,Google Ads,2024-01-05,iOS,US,Chicago
1360,Google Ads,2024-01-12,Android,GB,Manchester
1361,Google Ads,2024-01-12,iOS,GB,Manchester
1362,Google Ads,2024-02-24,iOS,DE,Berlin
1363,Google Ads,2024-01-14,Android,DE,Hamburg
1364,Google Ads,2024-01-26,Android,GB,Manchester
1365,Google Ads,2024-02-07,Android,GB,London
1366,Google Ads,2024-01-08,iOS,RU,Saint Petersburg
1367,Google Ads,2024-02-11,Android,KZ,Shymkent
1368,Google Ads,2024-02-28,Android,DE,Berlin
1369,Google Ads,2024-01-04,iOS,DE,Berlin
1370,Google Ads,2024-01-16,Android,DE,Berlin
1371,Google Ads,2024-02-24,iOS,GB,Birmingham
1372,Google Ads,2024-01-20,Android,KZ,Almaty
1373,Google Ads,2024-02-22,Android,RU,Kazan
1374,Google Ads,2024-01-09,iOS,DE,Munich
1375,Google Ads,2024-02-01,iOS,KZ,Shymkent
1376,Google Ads,2024-01-16,iOS,KZ,Astana
1377,Google Ads,2024-02-14,Android,DE,Munich
1378,Google Ads,2024-02-14,iOS,DE,Berlin
1379,Google Ads,2024-01-04,Android,KZ,Astana
1380,Google Ads,2024-01-27,iOS,US,Los Angeles
1381,Google Ads,2024-02-03,iOS,US,Chicago
1382,Google Ads,2024-02-14,iOS,RU,Saint Petersburg
1383,Google Ads,2024-02-27,Android,RU,Saint Petersburg
1384,Google Ads,2024-02-26,iOS,US,Chicago
1385,Google Ads,2024-03-01,Android,KZ,Shymkent
1386,Google Ads,2024-02-16,Android,GB,London
1387,Google Ads,2024-01-25,Android,US,New York
1388,Google Ads,2024-02-05,Android,RU,Moscow
1389,Google Ads,2024-02-02,Android,GB,Manchester
1390,Google Ads,2024-02-17,Android,GB,Manchester
1391,Google Ads,2024-02-04,Android,KZ,Astana
1392,Google Ads,2024-02-08,Android,US,Chicago
1393,Google Ads,2024-02-05,Android,RU,Saint Petersburg
1394,Google Ads,2024-01-03,iOS,KZ,Shymkent
1395,Google Ads,2024-01-14,Android,US,Los Angeles
1396,Google Ads,2024-01-04,Android,RU,Saint Petersburg
1397,Google Ads,2024-01-15,iOS,DE,Hamburg
1398,Google Ads,2024-01-06,iOS,KZ,Almaty
1399,Google Ads,2024-01-13,iOS,GB,Manchester
1400,Google Ads,2024-02-21,iOS,US,New York
1401,Google Ads,2024-01-16,Android,KZ,Astana
1402,Google Ads,2024-02-27,iOS,US,Chicago
1403,Google Ads,2024-01-02,Android,US,New York
1404,Google Ads,2024-01-13,Android,KZ,Shymkent
1405,Google Ads,2024-01-05,iOS,US,Chicago
1406,Google Ads,2024-01-21,iOS,US,Los Angeles
1407,Google Ads,2024-01-01,Android,GB,Manchester
1408,Google Ads,2024-02-09,iOS,DE,Hamburg
1409,Google Ads,2024-01-03,iOS,RU,Saint Petersburg
1410,Google Ads,2024-01-23,Android,KZ,Astana
1411,Google Ads,2024-02-03,iOS,DE,Munich
1412,Google Ads,2024-01-31,iOS,RU,Kazan
1413,Google Ads,2024-02-07,iOS,US,New York
1414,Google Ads,2024-01-26,iOS,DE,Berlin
1415,Google Ads,2024-01-16,Android,RU,Kazan
1416,Google Ads,2024-02-13,Android,RU,Saint Petersburg
1417,Google Ads,2024-01-30,iOS,RU,Moscow
1418,Google Ads,2024-02-27,Android,RU,Kazan
1419,Google Ads,2024-01-03,iOS,GB,Manchester
1420,Google Ads,2024-03-01,Android,GB,Birmingham
1421,Google Ads,2024-01-01,Android,US,Chicago
1422,Google Ads,2024-01-05,Android,DE,Berlin
1423,Google Ads,2024-02-16,Android,KZ,Astana
1424,Google Ads,2024-02-07,Android,RU,Kazan
1425,Google Ads,2024-02-14,Android,RU,Moscow
1426,Google Ads,2024-02-23,Android,RU,Kazan
1427,Google Ads,2024-02-03,Android,DE,Munich
1428,Google Ads,2024-02-29,iOS,GB,Birmingham
1429,Google Ads,2024-02-19,iOS,DE,Munich
1430,Google Ads,2024-01-16,iOS,KZ,Almaty
1431,Google Ads,2024-01-20,iOS,US,New York
1432,Google Ads,2024-02-07,Android,KZ,Astana
1433,Google Ads,2024-01-05,iOS,RU,Moscow
1434,Google Ads,2024-01-23,Android,RU,Saint Petersburg
1435,Google Ads,2024-01-14,Android,RU,Kazan
1436,Google Ads,2024-02-19,iOS,RU,Saint Petersburg
1437,Google Ads,2024-01-12,iOS,RU,Kazan
1438,Google Ads,2024-02-19,iOS,GB,Manchester
1439,Google Ads,2024-01-25,Android,RU,Kazan
1440,Google Ads,2024-02-12,Android,DE,Munich
1441,Google Ads,2024-02-09,iOS,GB,Birmingham
1442,Google Ads,2024-01-13,Android,DE,Munich
1443,Google Ads,2024-02-11,Android,GB,Birmingham
1444,Google Ads,2024-01-08,Android,DE,Hamburg
1445,Google Ads,2024-01-17,Android,GB,Manchester
1446,Google Ads,2024-01-22,iOS,US,New York
1447,Google Ads,2024-02-22,Android,GB,Manchester
1448,Google Ads,2024-01-03,iOS,KZ,Shymkent
1449,Google Ads,2024-01-25,iOS,GB,Manchester
1450,Google Ads,2024-02-20,Android,GB,Manchester
1451,Google Ads,2024-01-27,Android,US,New York
1452,Google Ads,2024-02-06,iOS,GB,London
1453,Google Ads,2024-01-09,Android,US,New York
1454,Google Ads,2024-02-03,iOS,RU,Moscow
1455,Google Ads,2024-01-10,Android,US,New York
1456,Google Ads,2024-01-15,iOS,DE,Hamburg
1457,Google Ads,2024-01-22,iOS,DE,Munich
1458,Google Ads,2024-01-06,Android,DE,Munich
1459,Google Ads,2024-01-03,iOS,RU,Saint Petersburg
1460,Google Ads,2024-01-19,iOS,RU,Kazan
1461,Google Ads,2024-02-26,iOS,GB,London
1462,Google Ads,2024-01-24,iOS,RU,Moscow
1463,Google Ads,2024-01-06,Android,GB,Manchester
1464,Google Ads,2024-01-02,iOS,RU,Moscow
1465,Google Ads,2024-02-18,Android,US,Los Angeles
1466,Google Ads,2024-01-14,iOS,GB,London
1467,Google Ads,2024-02-01,Android,US,Chicago
1468,Google Ads,2024-01-14,Android,RU,Saint Petersburg
1469,Google Ads,2024-01-15,Android,US,Chicago
1470,Google Ads,2024-01-30,iOS,DE,Munich
1471,Google Ads,2024-02-06,iOS,US,Chicago
1472,Google Ads,2024-02-22,Android,GB,London
1473,Google Ads,2024-02-11,Android,US,New York
1474,Google Ads,2024-01-11,iOS,RU,Saint Petersburg
1475,Google Ads,2024-01-19,Android,RU,Kazan
1476,Google Ads,2024-02-19,iOS,RU,Moscow
1477,Google Ads,2024-02-20,iOS,GB,London
1478,Google Ads,2024-01-12,iOS,US,Chicago
1479,Google Ads,2024-01-16,Android,US,Chicago
1480,Google Ads,2024-01-21,iOS,US,Chicago
1481,Google Ads,2024-01-26,iOS,DE,Hamburg
1482,Google Ads,2024-02-14,iOS,GB,Birmingham
1483,Google Ads,2024-01-08,iOS,RU,Saint Petersburg
1484,Google Ads,2024-02-21,iOS,RU,Moscow
1485,Google Ads,2024-02-15,iOS,RU,Kazan
1486,Google Ads,2024-01-18,iOS,DE,Berlin
1487,Google Ads,2024-02-14,Android,GB,London
1488,Google Ads,2024-02-24,Android,RU,Moscow
1489,Google Ads,2024-02-27,iOS,GB,Birmingham
1490,Google Ads,2024-02-25,iOS,KZ,Astana
1491,Google Ads,2024-02-20,Android,GB,Manchester
1492,Google Ads,2024-01-14,iOS,US,Chicago
1493,Google Ads,2024-02-28,iOS,GB,Birmingham
1494,Google Ads,2024-02-11,iOS,US,Chicago
1495,Google Ads,2024-01-12,iOS,RU,Moscow
1496,Google Ads,2024-01-30,Android,DE,Munich
1497,Google Ads,2024-02-27,iOS,GB,Birmingham
1498,Google Ads,2024-01-05,iOS,GB,London
1499,Google Ads,2024-01-04,iOS,GB,Birmingham
1500,Google Ads,2024-02-19,iOS,US,Los Angeles
1501,Google Ads,2024-02-22,Android,DE,Munich
1502,Google Ads,2024-02-29,Android,DE,Berlin
1503,Google Ads,2024-02-04,iOS,RU,Kazan
1504,Google Ads,2024-01-18,iOS,DE,Hamburg
1505,Google Ads,2024-01-15,iOS,GB,Birmingham
1506,Google Ads,2024-02-05,Android,KZ,Shymkent
1507,Google Ads,2024-01-06,iOS,GB,Manchester
1508,Google Ads,2024-01-11,Android,US,Los Angeles
1509,Google Ads,2024-01-08,iOS,DE,Munich
1510,Google Ads,2024-01-27,iOS,KZ,Almaty
1511,Google Ads,2024-01-23,iOS,RU,Moscow
1512,Google Ads,2024-01-25,Android,US,Chicago
1513,Google Ads,2024-01-06,iOS,KZ,Almaty
1514,Google Ads,2024-02-12,Android,DE,Munich
1515,Google Ads,2024-01-14,iOS,KZ,Astana
1516,Google Ads,2024-02-19,iOS,GB,Birmingham
1517,Google Ads,2024-01-30,Android,DE,Hamburg
1518,Google Ads,2024-01-06,iOS,US,New York
1519,Google Ads,2024-02-24,Android,US,Chicago
1520,Google Ads,2024-01-11,iOS,US,Chicago
1521,Google Ads,2024-01-10,Android,GB,London
1522,Google Ads,2024-01-21,iOS,RU,Kazan
1523,Google Ads,2024-01-22,Android,RU,Kazan
1524,Google Ads,2024-02-03,iOS,DE,Hamburg
1525,Google Ads,2024-02-20,Android,DE,Munich
1526,Google Ads,2024-02-04,iOS,RU,Saint Petersburg
1527,Google Ads,2024-02-11,Android,US,Los Angeles
1528,Google Ads,2024-01-07,Android,RU,Kazan
1529,Google Ads,2024-02-13,Android,GB,Manchester
1530,Google Ads,2024-02-29,iOS,DE,Berlin
1531,Google Ads,2024-02-08,iOS,DE,Munich
1532,Google Ads,2024-02-14,iOS,DE,Munich
1533,Google Ads,2024-01-19,Android,DE,Hamburg
1534,Google Ads,2024-02-08,Android,DE,Berlin
1535,Google Ads,2024-01-29,iOS,DE,Hamburg
1536,Google Ads,2024-01-13,iOS,KZ,Astana
1537,Google Ads,2024-02-15,iOS,DE,Berlin
1538,Google Ads,2024-02-08,Android,RU,Kazan
1539,Google Ads,2024-01-16,iOS,RU,Saint Petersburg
1540,Google Ads,2024-01-20,iOS,KZ,Shymkent
1541,Google Ads,2024-02-27,Android,US,Los Angeles
1542,Google Ads,2024-01-31,iOS,US,Los Angeles
1543,Google Ads,2024-01-20,iOS,GB,Birmingham
1544,Google Ads,2024-02-27,Android,KZ,Astana
1545,Google Ads,2024-01-06,Android,GB,Manchester
1546,Google Ads,2024-01-11,iOS,GB,Manchester
1547,Google Ads,2024-01-20,iOS,US,Chicago
1548,Google Ads,2024-01-11,iOS,DE,Berlin
1549,Google Ads,2024-02-24,iOS,DE,Berlin
1550,Google Ads,2024-02-26,Android,KZ,Shymkent
1551,Google Ads,2024-01-20,Android,US,Chicago
1552,Google Ads,2024-01-09,iOS,DE,Hamburg
1553,Google Ads,2024-01-08,iOS,KZ,Shymkent
1554,Google Ads,2024-01-07,Android,US,Los Angeles
1555,Google Ads,2024-01-17,Android,KZ,Shymkent
1556,Google Ads,2024-01-21,iOS,US,Chicago
1557,Google Ads,2024-01-06,Android,US,Los Angeles
1558,Google Ads,2024-01-26,Android,RU,Kazan
1559,Google Ads,2024-01-25,iOS,RU,Saint Petersburg
1560,Google Ads,2024-02-22,iOS,RU,Saint Petersburg
1561,Google Ads,2024-01-03,iOS,KZ,Shymkent
1562,Google Ads,2024-02-06,iOS,KZ,Almaty
1563,Google Ads,2024-02-09,iOS,KZ,Almaty
1564,Google Ads,2024-01-20,Android,US,Chicago
1565,Google Ads,2024-01-29,iOS,US,New York
1566,Google Ads,2024-01-06,Android,KZ,Almaty
1567,Google Ads,2024-01-24,Android,RU,Moscow
1568,Google Ads,2024-02-07,Android,US,Los Angeles
1569,Google Ads,2024-02-14,Android,KZ,Almaty
1570,Google Ads,2024-02-29,Android,US,Chicago
1571,Google Ads,2024-01-03,Android,KZ,Almaty
1572,Google Ads,2024-01-28,Android,RU,Kazan
1573,Google Ads,2024-01-19,Android,GB,Manchester
1574,Google Ads,2024-01-09,Android,DE,Berlin
1575,Google Ads,2024-02-09,iOS,KZ,Almaty
1576,Google Ads,2024-02-12,iOS,US,Los Angeles
1577,Google Ads,2024-03-01,iOS,KZ,Astana
1578,Google Ads,2024-01-22,iOS,DE,Berlin
1579,Google Ads,2024-01-30,iOS,KZ,Shymkent
1580,Google Ads,2024-02-05,iOS,RU,Moscow
1581,Google Ads,2024-02-01,Android,DE,Munich
1582,Google Ads,2024-01-04,Android,US,New York
1583,Google Ads,2024-02-26,Android,RU,Moscow
1584,Google Ads,2024-02-18,iOS,KZ,Shymkent
1585,Google Ads,2024-01-25,iOS,GB,Birmingham
1586,Google Ads,2024-01-16,iOS,DE,Munich
1587,Google Ads,2024-01-17,Android,US,Los Angeles
1588,Google Ads,2024-02-15,iOS,DE,Munich
1589,Google Ads,2024-01-20,iOS,DE,Berlin
1590,Google Ads,2024-01-27,iOS,DE,Hamburg
1591,Google Ads,2024-01-10,Android,GB,Birmingham
1592,Google Ads,2024-02-08,Android,GB,Manchester
1593,Google Ads,2024-01-09,iOS,GB,Manchester
1594,Google Ads,2024-02-05,iOS,DE,Berlin
1595,Google Ads,2024-02-15,iOS,DE,Hamburg
1596,Google Ads,2024-02-16,Android,KZ,Astana
1597,Google Ads,2024-02-05,Android,GB,London
1598,Google Ads,2024-02-28,iOS,KZ,Almaty
1599,Google Ads,2024-02-16,iOS,DE,Berlin
1600,Google Ads,2024-01-14,Android,GB,Manchester
1601,Google Ads,2024-01-25,iOS,US,Chicago
1602,Google Ads,2024-02-19,iOS,DE,Munich
1603,Google Ads,2024-01-10,iOS,US,New York
1604,Google Ads,2024-02-01,Android,DE,Munich
1605,Google Ads,2024-02-26,iOS,GB,Manchester
1606,Google Ads,2024-02-14,iOS,US,Chicago
1607,Google Ads,2024-01-09,iOS,US,New York
1608,Google Ads,2024-02-04,iOS,DE,Berlin
1609,Google Ads,2024-01-11,iOS,GB,Manchester
1610,Google Ads,2024-02-15,iOS,DE,Berlin
1611,Google Ads,2024-02-26,iOS,RU,Kazan
1612,Google Ads,2024-02-22,Android,KZ,Almaty
1613,Google Ads,2024-01-29,iOS,KZ,Almaty
1614,Google Ads,2024-01-20,iOS,US,New York
1615,Google Ads,2024-02-19,iOS,US,Chicago
1616,Google Ads,2024-02-06,iOS,US,New York
1617,Google Ads,2024-01-27,Android,GB,Birmingham
1618,Google Ads,2024-02-05,iOS,US,Chicago
1619,Google Ads,2024-01-14,iOS,DE,Berlin
